DATETIME,LOAD
20JAN2015:23:00:00,963
20JAN2015:23:15:00,928
20JAN2015:23:30:00,897
20JAN2015:23:45:00,864
21JAN2015:00:00:00,830
21JAN2015:00:15:00,798
21JAN2015:00:30:00,771
21JAN2015:00:45:00,746
21JAN2015:01:00:00,728
21JAN2015:01:15:00,709
21JAN2015:01:30:00,695
21JAN2015:01:45:00,683
21JAN2015:02:00:00,673
21JAN2015:02:15:00,664
21JAN2015:02:30:00,655
21JAN2015:02:45:00,648
21JAN2015:03:00:00,642
21JAN2015:03:15:00,635
21JAN2015:03:30:00,631
21JAN2015:03:45:00,631
21JAN2015:04:00:00,629
21JAN2015:04:15:00,629
21JAN2015:04:30:00,628
21JAN2015:04:45:00,632
21JAN2015:05:00:00,640
21JAN2015:05:15:00,653
21JAN2015:05:30:00,670
21JAN2015:05:45:00,696
21JAN2015:06:00:00,732
21JAN2015:06:15:00,780
21JAN2015:06:30:00,820
21JAN2015:06:45:00,843
21JAN2015:07:00:00,861
21JAN2015:07:15:00,874
21JAN2015:07:30:00,902
21JAN2015:07:45:00,927
21JAN2015:08:00:00,962
21JAN2015:08:15:00,993
21JAN2015:08:30:00,1025
21JAN2015:08:45:00,1059
21JAN2015:09:00:00,1098
21JAN2015:09:15:00,1132
21JAN2015:09:30:00,1168
21JAN2015:09:45:00,1200
21JAN2015:10:00:00,1227
21JAN2015:10:15:00,1249
21JAN2015:10:30:00,1267
21JAN2015:10:45:00,1284
21JAN2015:11:00:00,1288
21JAN2015:11:15:00,1293
21JAN2015:11:30:00,1290
21JAN2015:11:45:00,1292
21JAN2015:12:00:00,1284
21JAN2015:12:15:00,1275
21JAN2015:12:30:00,1257
21JAN2015:12:45:00,1239
21JAN2015:13:00:00,1228
21JAN2015:13:15:00,1187
21JAN2015:13:30:00,1163
21JAN2015:13:45:00,1152
21JAN2015:14:00:00,1149
21JAN2015:14:15:00,1156
21JAN2015:14:30:00,1166
21JAN2015:14:45:00,1165
21JAN2015:15:00:00,1162
21JAN2015:15:15:00,1161
21JAN2015:15:30:00,1156
21JAN2015:15:45:00,1152
21JAN2015:16:00:00,1179
21JAN2015:16:15:00,1158
21JAN2015:16:30:00,1156
21JAN2015:16:45:00,1165
21JAN2015:17:00:00,1164
21JAN2015:17:15:00,1164
21JAN2015:17:30:00,1163
21JAN2015:17:45:00,1165
21JAN2015:18:00:00,1170
21JAN2015:18:15:00,1184
21JAN2015:18:30:00,1206
21JAN2015:18:45:00,1250
21JAN2015:19:00:00,1286
21JAN2015:19:15:00,1300
21JAN2015:19:30:00,1298
21JAN2015:19:45:00,1291
21JAN2015:20:00:00,1280
21JAN2015:20:15:00,1260
21JAN2015:20:30:00,1238
21JAN2015:20:45:00,1223
21JAN2015:21:00:00,1205
21JAN2015:21:15:00,1170
21JAN2015:21:30:00,1143
21JAN2015:21:45:00,1119
21JAN2015:22:00:00,1093
21JAN2015:22:15:00,1057
21JAN2015:22:30:00,1030
21JAN2015:22:45:00,1005
21JAN2015:23:00:00,981
21JAN2015:23:15:00,950
21JAN2015:23:30:00,919
21JAN2015:23:45:00,882
22JAN2015:00:00:00,848
22JAN2015:00:15:00,811
22JAN2015:00:30:00,781
22JAN2015:00:45:00,757
22JAN2015:01:00:00,739
22JAN2015:01:15:00,723
22JAN2015:01:30:00,710
22JAN2015:01:45:00,696
22JAN2015:02:00:00,686
22JAN2015:02:15:00,678
22JAN2015:02:30:00,669
22JAN2015:02:45:00,664
22JAN2015:03:00:00,655
22JAN2015:03:15:00,652
22JAN2015:03:30:00,646
22JAN2015:03:45:00,642
22JAN2015:04:00:00,639
22JAN2015:04:15:00,640
22JAN2015:04:30:00,639
22JAN2015:04:45:00,643
22JAN2015:05:00:00,651
22JAN2015:05:15:00,667
22JAN2015:05:30:00,684
22JAN2015:05:45:00,710
22JAN2015:06:00:00,742
22JAN2015:06:15:00,786
22JAN2015:06:30:00,827
22JAN2015:06:45:00,851
22JAN2015:07:00:00,868
22JAN2015:07:15:00,887
22JAN2015:07:30:00,912
22JAN2015:07:45:00,948
22JAN2015:08:00:00,981
22JAN2015:08:15:00,1012
22JAN2015:08:30:00,1042
22JAN2015:08:45:00,1075
22JAN2015:09:00:00,1116
22JAN2015:09:15:00,1157
22JAN2015:09:30:00,1194
22JAN2015:09:45:00,1225
22JAN2015:10:00:00,1252
22JAN2015:10:15:00,1273
22JAN2015:10:30:00,1295
22JAN2015:10:45:00,1313
22JAN2015:11:00:00,1325
22JAN2015:11:15:00,1326
22JAN2015:11:30:00,1324
22JAN2015:11:45:00,1317
22JAN2015:12:00:00,1303
22JAN2015:12:15:00,1284
22JAN2015:12:30:00,1267
22JAN2015:12:45:00,1250
22JAN2015:13:00:00,1235
22JAN2015:13:15:00,1193
22JAN2015:13:30:00,1168
22JAN2015:13:45:00,1154
22JAN2015:14:00:00,1149
22JAN2015:14:15:00,1156
22JAN2015:14:30:00,1172
22JAN2015:14:45:00,1172
22JAN2015:15:00:00,1167
22JAN2015:15:15:00,1162
22JAN2015:15:30:00,1159
22JAN2015:15:45:00,1156
22JAN2015:16:00:00,1152
22JAN2015:16:15:00,1152
22JAN2015:16:30:00,1149
22JAN2015:16:45:00,1155
22JAN2015:17:00:00,1151
22JAN2015:17:15:00,1154
22JAN2015:17:30:00,1150
22JAN2015:17:45:00,1149
22JAN2015:18:00:00,1158
22JAN2015:18:15:00,1168
22JAN2015:18:30:00,1191
22JAN2015:18:45:00,1240
22JAN2015:19:00:00,1271
22JAN2015:19:15:00,1279
22JAN2015:19:30:00,1275
22JAN2015:19:45:00,1265
22JAN2015:20:00:00,1256
22JAN2015:20:15:00,1241
22JAN2015:20:30:00,1222
22JAN2015:20:45:00,1202
22JAN2015:21:00:00,1180
22JAN2015:21:15:00,1151
22JAN2015:21:30:00,1125
22JAN2015:21:45:00,1091
22JAN2015:22:00:00,1067
22JAN2015:22:15:00,1040
22JAN2015:22:30:00,1016
22JAN2015:22:45:00,988
22JAN2015:23:00:00,960
22JAN2015:23:15:00,928
22JAN2015:23:30:00,901
22JAN2015:23:45:00,866
23JAN2015:00:00:00,831
23JAN2015:00:15:00,796
23JAN2015:00:30:00,769
23JAN2015:00:45:00,746
23JAN2015:01:00:00,727
23JAN2015:01:15:00,713
23JAN2015:01:30:00,699
23JAN2015:01:45:00,686
23JAN2015:02:00:00,677
23JAN2015:02:15:00,667
23JAN2015:02:30:00,660
23JAN2015:02:45:00,655
23JAN2015:03:00:00,650
23JAN2015:03:15:00,647
23JAN2015:03:30:00,641
23JAN2015:03:45:00,635
23JAN2015:04:00:00,631
23JAN2015:04:15:00,631
23JAN2015:04:30:00,632
23JAN2015:04:45:00,637
23JAN2015:05:00:00,647
23JAN2015:05:15:00,661
23JAN2015:05:30:00,681
23JAN2015:05:45:00,707
23JAN2015:06:00:00,742
23JAN2015:06:15:00,788
23JAN2015:06:30:00,831
23JAN2015:06:45:00,854
23JAN2015:07:00:00,868
23JAN2015:07:15:00,885
23JAN2015:07:30:00,914
23JAN2015:07:45:00,942
23JAN2015:08:00:00,967
23JAN2015:08:15:00,1001
23JAN2015:08:30:00,1032
23JAN2015:08:45:00,1067
23JAN2015:09:00:00,1107
23JAN2015:09:15:00,1142
23JAN2015:09:30:00,1182
23JAN2015:09:45:00,1218
23JAN2015:10:00:00,1237
23JAN2015:10:15:00,1259
23JAN2015:10:30:00,1281
23JAN2015:10:45:00,1295
23JAN2015:11:00:00,1304
23JAN2015:11:15:00,1313
23JAN2015:11:30:00,1312
23JAN2015:11:45:00,1309
23JAN2015:12:00:00,1296
23JAN2015:12:15:00,1276
23JAN2015:12:30:00,1284
23JAN2015:12:45:00,1263
23JAN2015:13:00:00,1246
23JAN2015:13:15:00,1206
23JAN2015:13:30:00,1177
23JAN2015:13:45:00,1160
23JAN2015:14:00:00,1152
23JAN2015:14:15:00,1157
23JAN2015:14:30:00,1162
23JAN2015:14:45:00,1161
23JAN2015:15:00:00,1161
23JAN2015:15:15:00,1163
23JAN2015:15:30:00,1160
23JAN2015:15:45:00,1157
23JAN2015:16:00:00,1152
23JAN2015:16:15:00,1157
23JAN2015:16:30:00,1153
23JAN2015:16:45:00,1158
23JAN2015:17:00:00,1153
23JAN2015:17:15:00,1156
23JAN2015:17:30:00,1150
23JAN2015:17:45:00,1146
23JAN2015:18:00:00,1152
23JAN2015:18:15:00,1166
23JAN2015:18:30:00,1201
23JAN2015:18:45:00,1250
23JAN2015:19:00:00,1284
23JAN2015:19:15:00,1293
23JAN2015:19:30:00,1286
23JAN2015:19:45:00,1275
23JAN2015:20:00:00,1262
23JAN2015:20:15:00,1245
23JAN2015:20:30:00,1228
23JAN2015:20:45:00,1207
23JAN2015:21:00:00,1182
23JAN2015:21:15:00,1148
23JAN2015:21:30:00,1121
23JAN2015:21:45:00,1095
23JAN2015:22:00:00,1072
23JAN2015:22:15:00,1041
23JAN2015:22:30:00,1017
23JAN2015:22:45:00,989
23JAN2015:23:00:00,959
23JAN2015:23:15:00,925
23JAN2015:23:30:00,896
23JAN2015:23:45:00,869
24JAN2015:00:00:00,841
24JAN2015:00:15:00,809
24JAN2015:00:30:00,782
24JAN2015:00:45:00,756
24JAN2015:01:00:00,737
24JAN2015:01:15:00,721
24JAN2015:01:30:00,706
24JAN2015:01:45:00,692
24JAN2015:02:00:00,680
24JAN2015:02:15:00,671
24JAN2015:02:30:00,663
24JAN2015:02:45:00,656
24JAN2015:03:00:00,652
24JAN2015:03:15:00,645
24JAN2015:03:30:00,639
24JAN2015:03:45:00,636
24JAN2015:04:00:00,634
24JAN2015:04:15:00,632
24JAN2015:04:30:00,631
24JAN2015:04:45:00,635
24JAN2015:05:00:00,639
24JAN2015:05:15:00,650
24JAN2015:05:30:00,665
24JAN2015:05:45:00,683
24JAN2015:06:00:00,703
24JAN2015:06:15:00,734
24JAN2015:06:30:00,763
24JAN2015:06:45:00,779
24JAN2015:07:00:00,791
24JAN2015:07:15:00,804
24JAN2015:07:30:00,823
24JAN2015:07:45:00,847
24JAN2015:08:00:00,872
24JAN2015:08:15:00,903
24JAN2015:08:30:00,937
24JAN2015:08:45:00,974
24JAN2015:09:00:00,1014
24JAN2015:09:15:00,1056
24JAN2015:09:30:00,1107
24JAN2015:09:45:00,1139
24JAN2015:10:00:00,1164
24JAN2015:10:15:00,1190
24JAN2015:10:30:00,1206
24JAN2015:10:45:00,1218
24JAN2015:11:00:00,1232
24JAN2015:11:15:00,1233
24JAN2015:11:30:00,1241
24JAN2015:11:45:00,1238
24JAN2015:12:00:00,1234
24JAN2015:12:15:00,1231
24JAN2015:12:30:00,1217
24JAN2015:12:45:00,1197
24JAN2015:13:00:00,1182
24JAN2015:13:15:00,1147
24JAN2015:13:30:00,1121
24JAN2015:13:45:00,1108
24JAN2015:14:00:00,1104
24JAN2015:14:15:00,1104
24JAN2015:14:30:00,1109
24JAN2015:14:45:00,1102
24JAN2015:15:00:00,1097
24JAN2015:15:15:00,1093
24JAN2015:15:30:00,1087
24JAN2015:15:45:00,1083
24JAN2015:16:00:00,1074
24JAN2015:16:15:00,1076
24JAN2015:16:30:00,1070
24JAN2015:16:45:00,1072
24JAN2015:17:00:00,1072
24JAN2015:17:15:00,1070
24JAN2015:17:30:00,1079
24JAN2015:17:45:00,1093
24JAN2015:18:00:00,1104
24JAN2015:18:15:00,1126
24JAN2015:18:30:00,1159
24JAN2015:18:45:00,1199
24JAN2015:19:00:00,1227
24JAN2015:19:15:00,1236
24JAN2015:19:30:00,1230
24JAN2015:19:45:00,1225
24JAN2015:20:00:00,1218
24JAN2015:20:15:00,1207
24JAN2015:20:30:00,1189
24JAN2015:20:45:00,1171
24JAN2015:21:00:00,1155
24JAN2015:21:15:00,1129
24JAN2015:21:30:00,1106
24JAN2015:21:45:00,1068
24JAN2015:22:00:00,1043
24JAN2015:22:15:00,1023
24JAN2015:22:30:00,1003
24JAN2015:22:45:00,978
24JAN2015:23:00:00,959
24JAN2015:23:15:00,929
24JAN2015:23:30:00,905
24JAN2015:23:45:00,874
25JAN2015:00:00:00,846
25JAN2015:00:15:00,818
25JAN2015:00:30:00,791
25JAN2015:00:45:00,768
25JAN2015:01:00:00,745
25JAN2015:01:15:00,727
25JAN2015:01:30:00,712
25JAN2015:01:45:00,696
25JAN2015:02:00:00,686
25JAN2015:02:15:00,676
25JAN2015:02:30:00,666
25JAN2015:02:45:00,658
25JAN2015:03:00:00,652
25JAN2015:03:15:00,645
25JAN2015:03:30:00,642
25JAN2015:03:45:00,640
25JAN2015:04:00:00,637
25JAN2015:04:15:00,635
25JAN2015:04:30:00,636
25JAN2015:04:45:00,639
25JAN2015:05:00:00,644
25JAN2015:05:15:00,652
25JAN2015:05:30:00,660
25JAN2015:05:45:00,668
25JAN2015:06:00:00,678
25JAN2015:06:15:00,692
25JAN2015:06:30:00,706
25JAN2015:06:45:00,718
25JAN2015:07:00:00,725
25JAN2015:07:15:00,731
25JAN2015:07:30:00,747
25JAN2015:07:45:00,765
25JAN2015:08:00:00,782
25JAN2015:08:15:00,806
25JAN2015:08:30:00,835
25JAN2015:08:45:00,861
25JAN2015:09:00:00,884
25JAN2015:09:15:00,913
25JAN2015:09:30:00,944
25JAN2015:09:45:00,973
25JAN2015:10:00:00,1002
25JAN2015:10:15:00,1019
25JAN2015:10:30:00,1037
25JAN2015:10:45:00,1052
25JAN2015:11:00:00,1060
25JAN2015:11:15:00,1063
25JAN2015:11:30:00,1060
25JAN2015:11:45:00,1059
25JAN2015:12:00:00,1054
25JAN2015:12:15:00,1050
25JAN2015:12:30:00,1046
25JAN2015:12:45:00,1035
25JAN2015:13:00:00,1023
25JAN2015:13:15:00,998
25JAN2015:13:30:00,975
25JAN2015:13:45:00,958
25JAN2015:14:00:00,945
25JAN2015:14:15:00,935
25JAN2015:14:30:00,925
25JAN2015:14:45:00,914
25JAN2015:15:00:00,902
25JAN2015:15:15:00,889
25JAN2015:15:30:00,875
25JAN2015:15:45:00,868
25JAN2015:16:00:00,856
25JAN2015:16:15:00,855
25JAN2015:16:30:00,852
25JAN2015:16:45:00,851
25JAN2015:17:00:00,843
25JAN2015:17:15:00,847
25JAN2015:17:30:00,848
25JAN2015:17:45:00,855
25JAN2015:18:00:00,863
25JAN2015:18:15:00,880
25JAN2015:18:30:00,924
25JAN2015:18:45:00,992
25JAN2015:19:00:00,1044
25JAN2015:19:15:00,1069
25JAN2015:19:30:00,1076
25JAN2015:19:45:00,1076
25JAN2015:20:00:00,1074
25JAN2015:20:15:00,1072
25JAN2015:20:30:00,1067
25JAN2015:20:45:00,1060
25JAN2015:21:00:00,1047
25JAN2015:21:15:00,1034
25JAN2015:21:30:00,1020
25JAN2015:21:45:00,1005
25JAN2015:22:00:00,993
25JAN2015:22:15:00,974
25JAN2015:22:30:00,960
25JAN2015:22:45:00,942
25JAN2015:23:00:00,922
25JAN2015:23:15:00,895
25JAN2015:23:30:00,874
25JAN2015:23:45:00,847
26JAN2015:00:00:00,822
26JAN2015:00:15:00,792
26JAN2015:00:30:00,763
26JAN2015:00:45:00,741
26JAN2015:01:00:00,723
26JAN2015:01:15:00,707
26JAN2015:01:30:00,692
26JAN2015:01:45:00,678
26JAN2015:02:00:00,668
26JAN2015:02:15:00,657
26JAN2015:02:30:00,652
26JAN2015:02:45:00,646
26JAN2015:03:00:00,641
26JAN2015:03:15:00,636
26JAN2015:03:30:00,632
26JAN2015:03:45:00,628
26JAN2015:04:00:00,625
26JAN2015:04:15:00,623
26JAN2015:04:30:00,624
26JAN2015:04:45:00,626
26JAN2015:05:00:00,629
26JAN2015:05:15:00,637
26JAN2015:05:30:00,648
26JAN2015:05:45:00,660
26JAN2015:06:00:00,674
26JAN2015:06:15:00,695
26JAN2015:06:30:00,716
26JAN2015:06:45:00,728
26JAN2015:07:00:00,734
26JAN2015:07:15:00,737
26JAN2015:07:30:00,746
26JAN2015:07:45:00,757
26JAN2015:08:00:00,772
26JAN2015:08:15:00,794
26JAN2015:08:30:00,822
26JAN2015:08:45:00,853
26JAN2015:09:00:00,882
26JAN2015:09:15:00,904
26JAN2015:09:30:00,917
26JAN2015:09:45:00,926
26JAN2015:10:00:00,926
26JAN2015:10:15:00,926
26JAN2015:10:30:00,938
26JAN2015:10:45:00,943
26JAN2015:11:00:00,945
26JAN2015:11:15:00,944
26JAN2015:11:30:00,945
26JAN2015:11:45:00,945
26JAN2015:12:00:00,939
26JAN2015:12:15:00,936
26JAN2015:12:30:00,940
26JAN2015:12:45:00,931
26JAN2015:13:00:00,923
26JAN2015:13:15:00,905
26JAN2015:13:30:00,887
26JAN2015:13:45:00,869
26JAN2015:14:00:00,857
26JAN2015:14:15:00,848
26JAN2015:14:30:00,841
26JAN2015:14:45:00,831
26JAN2015:15:00:00,824
26JAN2015:15:15:00,814
26JAN2015:15:30:00,803
26JAN2015:15:45:00,790
26JAN2015:16:00:00,787
26JAN2015:16:15:00,788
26JAN2015:16:30:00,789
26JAN2015:16:45:00,794
26JAN2015:17:00:00,793
26JAN2015:17:15:00,801
26JAN2015:17:30:00,809
26JAN2015:17:45:00,819
26JAN2015:18:00:00,834
26JAN2015:18:15:00,860
26JAN2015:18:30:00,902
26JAN2015:18:45:00,967
26JAN2015:19:00:00,1026
26JAN2015:19:15:00,1046
26JAN2015:19:30:00,1051
26JAN2015:19:45:00,1051
26JAN2015:20:00:00,1051
26JAN2015:20:15:00,1048
26JAN2015:20:30:00,1044
26JAN2015:20:45:00,1039
26JAN2015:21:00:00,1031
26JAN2015:21:15:00,1018
26JAN2015:21:30:00,1000
26JAN2015:21:45:00,983
26JAN2015:22:00:00,965
26JAN2015:22:15:00,946
26JAN2015:22:30:00,925
26JAN2015:22:45:00,904
26JAN2015:23:00:00,880
26JAN2015:23:15:00,853
26JAN2015:23:30:00,827
26JAN2015:23:45:00,794
27JAN2015:00:00:00,764
27JAN2015:00:15:00,733
27JAN2015:00:30:00,707
27JAN2015:00:45:00,685
27JAN2015:01:00:00,668
27JAN2015:01:15:00,653
27JAN2015:01:30:00,639
27JAN2015:01:45:00,633
27JAN2015:02:00:00,624
27JAN2015:02:15:00,620
27JAN2015:02:30:00,607
27JAN2015:02:45:00,602
27JAN2015:03:00:00,597
27JAN2015:03:15:00,594
27JAN2015:03:30:00,589
27JAN2015:03:45:00,587
27JAN2015:04:00:00,586
27JAN2015:04:15:00,587
27JAN2015:04:30:00,588
27JAN2015:04:45:00,591
27JAN2015:05:00:00,600
27JAN2015:05:15:00,616
27JAN2015:05:30:00,634
27JAN2015:05:45:00,660
27JAN2015:06:00:00,689
27JAN2015:06:15:00,734
27JAN2015:06:30:00,769
27JAN2015:06:45:00,802
27JAN2015:07:00:00,814
27JAN2015:07:15:00,826
27JAN2015:07:30:00,853
27JAN2015:07:45:00,883
27JAN2015:08:00:00,920
27JAN2015:08:15:00,953
27JAN2015:08:30:00,982
27JAN2015:08:45:00,1016
27JAN2015:09:00:00,1053
27JAN2015:09:15:00,1093
27JAN2015:09:30:00,1125
27JAN2015:09:45:00,1152
27JAN2015:10:00:00,1184
27JAN2015:10:15:00,1204
27JAN2015:10:30:00,1222
27JAN2015:10:45:00,1239
27JAN2015:11:00:00,1244
27JAN2015:11:15:00,1245
27JAN2015:11:30:00,1247
27JAN2015:11:45:00,1244
27JAN2015:12:00:00,1237
27JAN2015:12:15:00,1233
27JAN2015:12:30:00,1221
27JAN2015:12:45:00,1201
27JAN2015:13:00:00,1187
27JAN2015:13:15:00,1149
27JAN2015:13:30:00,1125
27JAN2015:13:45:00,1118
27JAN2015:14:00:00,1117
27JAN2015:14:15:00,1124
27JAN2015:14:30:00,1127
27JAN2015:14:45:00,1125
27JAN2015:15:00:00,1123
27JAN2015:15:15:00,1121
27JAN2015:15:30:00,1116
27JAN2015:15:45:00,1114
27JAN2015:16:00:00,1111
27JAN2015:16:15:00,1114
27JAN2015:16:30:00,1112
27JAN2015:16:45:00,1119
27JAN2015:17:00:00,1117
27JAN2015:17:15:00,1123
27JAN2015:17:30:00,1121
27JAN2015:17:45:00,1120
27JAN2015:18:00:00,1125
27JAN2015:18:15:00,1141
27JAN2015:18:30:00,1161
27JAN2015:18:45:00,1204
27JAN2015:19:00:00,1243
27JAN2015:19:15:00,1253
27JAN2015:19:30:00,1248
27JAN2015:19:45:00,1240
27JAN2015:20:00:00,1229
27JAN2015:20:15:00,1210
27JAN2015:20:30:00,1195
27JAN2015:20:45:00,1178
27JAN2015:21:00:00,1157
27JAN2015:21:15:00,1129
27JAN2015:21:30:00,1101
27JAN2015:21:45:00,1067
27JAN2015:22:00:00,1040
27JAN2015:22:15:00,1010
27JAN2015:22:30:00,986
27JAN2015:22:45:00,948
27JAN2015:23:00:00,918
27JAN2015:23:15:00,887
27JAN2015:23:30:00,855
27JAN2015:23:45:00,825
28JAN2015:00:00:00,795
28JAN2015:00:15:00,763
28JAN2015:00:30:00,736
28JAN2015:00:45:00,713
28JAN2015:01:00:00,693
28JAN2015:01:15:00,675
28JAN2015:01:30:00,661
28JAN2015:01:45:00,651
28JAN2015:02:00:00,642
28JAN2015:02:15:00,632
28JAN2015:02:30:00,623
28JAN2015:02:45:00,619
28JAN2015:03:00:00,614
28JAN2015:03:15:00,610
28JAN2015:03:30:00,606
28JAN2015:03:45:00,605
28JAN2015:04:00:00,601
28JAN2015:04:15:00,601
28JAN2015:04:30:00,601
28JAN2015:04:45:00,604
28JAN2015:05:00:00,613
28JAN2015:05:15:00,627
28JAN2015:05:30:00,646
28JAN2015:05:45:00,674
28JAN2015:06:00:00,708
28JAN2015:06:15:00,756
28JAN2015:06:30:00,796
28JAN2015:06:45:00,820
28JAN2015:07:00:00,839
28JAN2015:07:15:00,854
28JAN2015:07:30:00,884
28JAN2015:07:45:00,914
28JAN2015:08:00:00,939
28JAN2015:08:15:00,974
28JAN2015:08:30:00,1008
28JAN2015:08:45:00,1042
28JAN2015:09:00:00,1078
28JAN2015:09:15:00,1116
28JAN2015:09:30:00,1145
28JAN2015:09:45:00,1181
28JAN2015:10:00:00,1213
28JAN2015:10:15:00,1231
28JAN2015:10:30:00,1250
28JAN2015:10:45:00,1265
28JAN2015:11:00:00,1272
28JAN2015:11:15:00,1279
28JAN2015:11:30:00,1278
28JAN2015:11:45:00,1279
28JAN2015:12:00:00,1276
28JAN2015:12:15:00,1272
28JAN2015:12:30:00,1259
28JAN2015:12:45:00,1240
28JAN2015:13:00:00,1227
28JAN2015:13:15:00,1190
28JAN2015:13:30:00,1170
28JAN2015:13:45:00,1164
28JAN2015:14:00:00,1167
28JAN2015:14:15:00,1174
28JAN2015:14:30:00,1180
28JAN2015:14:45:00,1181
28JAN2015:15:00:00,1178
28JAN2015:15:15:00,1177
28JAN2015:15:30:00,1173
28JAN2015:15:45:00,1172
28JAN2015:16:00:00,1177
28JAN2015:16:15:00,1170
28JAN2015:16:30:00,1171
28JAN2015:16:45:00,1173
28JAN2015:17:00:00,1167
28JAN2015:17:15:00,1171
28JAN2015:17:30:00,1167
28JAN2015:17:45:00,1167
28JAN2015:18:00:00,1166
28JAN2015:18:15:00,1177
28JAN2015:18:30:00,1197
28JAN2015:18:45:00,1235
28JAN2015:19:00:00,1272
28JAN2015:19:15:00,1280
28JAN2015:19:30:00,1275
28JAN2015:19:45:00,1269
28JAN2015:20:00:00,1259
28JAN2015:20:15:00,1244
28JAN2015:20:30:00,1226
28JAN2015:20:45:00,1207
28JAN2015:21:00:00,1186
28JAN2015:21:15:00,1157
28JAN2015:21:30:00,1125
28JAN2015:21:45:00,1092
28JAN2015:22:00:00,1068
28JAN2015:22:15:00,1035
28JAN2015:22:30:00,1006
28JAN2015:22:45:00,977
28JAN2015:23:00:00,945
28JAN2015:23:15:00,910
28JAN2015:23:30:00,875
28JAN2015:23:45:00,845
29JAN2015:00:00:00,812
29JAN2015:00:15:00,777
29JAN2015:00:30:00,749
29JAN2015:00:45:00,728
29JAN2015:01:00:00,710
29JAN2015:01:15:00,692
29JAN2015:01:30:00,677
29JAN2015:01:45:00,664
29JAN2015:02:00:00,653
29JAN2015:02:15:00,645
29JAN2015:02:30:00,638
29JAN2015:02:45:00,632
29JAN2015:03:00:00,627
29JAN2015:03:15:00,622
29JAN2015:03:30:00,618
29JAN2015:03:45:00,614
29JAN2015:04:00:00,614
29JAN2015:04:15:00,613
29JAN2015:04:30:00,611
29JAN2015:04:45:00,616
29JAN2015:05:00:00,624
29JAN2015:05:15:00,638
29JAN2015:05:30:00,654
29JAN2015:05:45:00,677
29JAN2015:06:00:00,712
29JAN2015:06:15:00,757
29JAN2015:06:30:00,796
29JAN2015:06:45:00,818
29JAN2015:07:00:00,836
29JAN2015:07:15:00,858
29JAN2015:07:30:00,884
29JAN2015:07:45:00,914
29JAN2015:08:00:00,952
29JAN2015:08:15:00,984
29JAN2015:08:30:00,1020
29JAN2015:08:45:00,1052
29JAN2015:09:00:00,1085
29JAN2015:09:15:00,1117
29JAN2015:09:30:00,1150
29JAN2015:09:45:00,1181
29JAN2015:10:00:00,1211
29JAN2015:10:15:00,1235
29JAN2015:10:30:00,1246
29JAN2015:10:45:00,1266
29JAN2015:11:00:00,1272
29JAN2015:11:15:00,1277
29JAN2015:11:30:00,1271
29JAN2015:11:45:00,1267
29JAN2015:12:00:00,1264
29JAN2015:12:15:00,1261
29JAN2015:12:30:00,1254
29JAN2015:12:45:00,1240
29JAN2015:13:00:00,1227
29JAN2015:13:15:00,1191
29JAN2015:13:30:00,1169
29JAN2015:13:45:00,1161
29JAN2015:14:00:00,1158
29JAN2015:14:15:00,1165
29JAN2015:14:30:00,1171
29JAN2015:14:45:00,1171
29JAN2015:15:00:00,1173
29JAN2015:15:15:00,1171
29JAN2015:15:30:00,1166
29JAN2015:15:45:00,1169
29JAN2015:16:00:00,1166
29JAN2015:16:15:00,1166
29JAN2015:16:30:00,1167
29JAN2015:16:45:00,1168
29JAN2015:17:00:00,1167
29JAN2015:17:15:00,1168
29JAN2015:17:30:00,1162
29JAN2015:17:45:00,1159
29JAN2015:18:00:00,1158
29JAN2015:18:15:00,1169
29JAN2015:18:30:00,1188
29JAN2015:18:45:00,1228
29JAN2015:19:00:00,1268
29JAN2015:19:15:00,1281
29JAN2015:19:30:00,1279
29JAN2015:19:45:00,1273
29JAN2015:20:00:00,1263
29JAN2015:20:15:00,1244
29JAN2015:20:30:00,1227
29JAN2015:20:45:00,1206
29JAN2015:21:00:00,1184
29JAN2015:21:15:00,1147
29JAN2015:21:30:00,1121
29JAN2015:21:45:00,1096
29JAN2015:22:00:00,1075
29JAN2015:22:15:00,1046
29JAN2015:22:30:00,1018
29JAN2015:22:45:00,986
29JAN2015:23:00:00,957
29JAN2015:23:15:00,926
29JAN2015:23:30:00,898
29JAN2015:23:45:00,860
30JAN2015:00:00:00,825
30JAN2015:00:15:00,791
30JAN2015:00:30:00,758
30JAN2015:00:45:00,738
30JAN2015:01:00:00,721
30JAN2015:01:15:00,704
30JAN2015:01:30:00,689
30JAN2015:01:45:00,676
30JAN2015:02:00:00,664
30JAN2015:02:15:00,657
30JAN2015:02:30:00,651
30JAN2015:02:45:00,644
30JAN2015:03:00:00,640
30JAN2015:03:15:00,635
30JAN2015:03:30:00,631
30JAN2015:03:45:00,628
30JAN2015:04:00:00,625
30JAN2015:04:15:00,627
30JAN2015:04:30:00,629
30JAN2015:04:45:00,632
30JAN2015:05:00:00,639
30JAN2015:05:15:00,655
30JAN2015:05:30:00,672
30JAN2015:05:45:00,697
30JAN2015:06:00:00,729
30JAN2015:06:15:00,774
30JAN2015:06:30:00,813
30JAN2015:06:45:00,837
30JAN2015:07:00:00,856
30JAN2015:07:15:00,875
30JAN2015:07:30:00,903
30JAN2015:07:45:00,932
30JAN2015:08:00:00,965
30JAN2015:08:15:00,1001
30JAN2015:08:30:00,1037
