DATETIME,ACT_HEAT_INDEX,ACT_HUMIDITY,ACT_RAIN,ACT_TEMP,COOL_FACTOR
21JUN2015:07:15:00,26.37684444,98.36,0,25.23,0
21JUN2015:07:30:00,26.4104,97.96,0,25.27,0
21JUN2015:07:45:00,26.44943889,97.77,8.75,25.31,0
21JUN2015:08:00:00,25.9767,97.78,1.5,24.88,0
21JUN2015:08:15:00,26.0584,97.96,0.25,24.95,0
21JUN2015:08:30:00,26.18618889,98.22,1.25,25.06,0
21JUN2015:08:45:00,26.25088333,98.17,0.5,25.12,0
21JUN2015:09:00:00,26.24879444,98.09,0,25.12,0
21JUN2015:09:15:00,26.20296667,98.02,0,25.08,0
21JUN2015:09:30:00,26.18517778,97.76,0,25.07,0
21JUN2015:09:45:00,26.25222222,97.8,0,25.13,0
21JUN2015:10:00:00,26.47147222,97.35,1.25,25.34,0
21JUN2015:10:15:00,26.71425556,97.38,0.25,25.56,0
21JUN2015:10:30:00,26.85878889,97.86,0,25.68,0
21JUN2015:10:45:00,26.80222222,97.8,0.25,25.63,0
21JUN2015:11:00:00,26.92616111,97.07,0,25.76,0
21JUN2015:11:15:00,26.62628889,96.96,0.25,25.49,0
21JUN2015:11:30:00,26.86091111,97.52,0,25.69,0
21JUN2015:11:45:00,27.02702222,96.72,0,25.86,0
21JUN2015:12:00:00,27.1743,95.62,0,26.02,0
21JUN2015:12:15:00,27.23873333,95.56,0,26.08,0
21JUN2015:12:30:00,27.42299444,93.77,0,26.29,0
21JUN2015:12:45:00,27.68203333,93.58,0,26.53,0
21JUN2015:13:00:00,27.86851111,93.56,1,26.7,0
21JUN2015:13:15:00,31.72912193,92.68,0,27.23,0.23
21JUN2015:13:30:00,30.45978213,96.16,1,26.71,0
21JUN2015:13:45:00,27.6552,95.08,0.25,26.47,0
21JUN2015:14:00:00,27.62843333,95.74,0.25,26.43,0
21JUN2015:14:15:00,27.76911667,95.23,0,26.57,0
21JUN2015:14:30:00,30.47184504,94.23,0,26.77,0
21JUN2015:14:45:00,30.31285839,94.17,0,26.72,0
21JUN2015:15:00:00,27.88985556,95.22,1.25,26.68,0
21JUN2015:15:15:00,27.90836111,96.35,1.25,26.67,0
21JUN2015:15:30:00,27.9144,96.16,1,26.68,0
21JUN2015:15:45:00,27.93143889,95.97,0.25,26.7,0
21JUN2015:16:00:00,30.68550897,95.83,0.5,26.79,0
21JUN2015:16:15:00,31.01186342,95.87,0.25,26.89,0
21JUN2015:16:30:00,31.31228809,95.64,0.5,26.99,0
21JUN2015:16:45:00,27.75211111,95,0.25,26.56,0
21JUN2015:17:00:00,27.88496111,94.19,0,26.7,0
21JUN2015:17:15:00,30.69483624,93.36,0,26.87,0
21JUN2015:17:30:00,31.15552863,92.25,0,27.06,0.06
21JUN2015:17:45:00,31.65345269,92.32,2.5,27.22,0.22
21JUN2015:18:00:00,27.11130556,94.05,7.5,26,0
21JUN2015:18:15:00,26.49402778,96.95,9.5,25.37,0
21JUN2015:18:30:00,26.03881667,97.21,2.25,24.95,0
21JUN2015:18:45:00,25.81095,97.33,5,24.74,0
21JUN2015:19:00:00,25.72918333,97.99,3,24.65,0
21JUN2015:19:15:00,25.78862222,98.16,3.5,24.7,0
21JUN2015:19:30:00,25.95123889,98.49,2,24.84,0
21JUN2015:19:45:00,26.19581667,99.01,0.75,25.05,0
21JUN2015:20:00:00,26.41529444,98.99,1,25.25,0
21JUN2015:20:15:00,26.53237778,98.84,0.5,25.36,0
21JUN2015:20:30:00,26.61567778,98.66,0.25,25.44,0
21JUN2015:20:45:00,26.67880556,98.55,0.25,25.5,0
21JUN2015:21:00:00,26.72962778,98.39,0.5,25.55,0
21JUN2015:21:15:00,26.79118889,98.22,0.25,25.61,0
21JUN2015:21:30:00,26.67107222,96.99,0.25,25.53,0
21JUN2015:21:45:00,26.31303333,97.18,4.75,25.2,0
21JUN2015:22:00:00,25.73104444,97.64,5.5,24.66,0
21JUN2015:22:15:00,25.70372222,98.7,4,24.61,0
21JUN2015:22:30:00,25.78907778,99.02,9.75,24.68,0
21JUN2015:22:45:00,25.90612778,99.29,2.5,24.78,0
21JUN2015:23:00:00,26.20808889,99.48,1.25,25.05,0
21JUN2015:23:15:00,26.27487222,99.51,1.75,25.11,0
21JUN2015:23:30:00,26.49539444,99.53,0.75,25.31,0
21JUN2015:23:45:00,26.52999444,99.17,0.25,25.35,0
22JUN2015:00:00:00,26.65367222,98.43,0.5,25.48,0
22JUN2015:00:15:00,26.70426667,97.84,0.25,25.54,0
22JUN2015:00:30:00,26.4577,95.98,3,25.36,0
22JUN2015:00:45:00,25.29293889,96.87,0.5,24.28,0
22JUN2015:01:00:00,25.29600556,97.83,0,24.26,0
22JUN2015:01:15:00,26.00467222,98.43,0.25,24.89,0
22JUN2015:01:30:00,26.16967222,98.43,0.25,25.04,0
22JUN2015:01:45:00,25.88367222,98.43,0.25,24.78,0
22JUN2015:02:00:00,25.77579444,98.09,0.75,24.69,0
22JUN2015:02:15:00,25.63383889,98.13,0.25,24.56,0
22JUN2015:02:30:00,25.41772222,98.7,0,24.35,0
22JUN2015:02:45:00,25.36693333,98.44,0.25,24.31,0
22JUN2015:03:00:00,25.41782222,97.44,0,24.38,0
22JUN2015:03:15:00,25.74446111,96.89,0,24.69,0
22JUN2015:03:30:00,25.91680556,96.75,0,24.85,0
22JUN2015:03:45:00,26.07456111,95.63,0,25.02,0
22JUN2015:04:00:00,25.86670556,94.41,0,24.86,0
22JUN2015:04:15:00,25.84330556,92.25,0,24.89,0
22JUN2015:04:30:00,25.68627222,90.87,0,24.78,0
22JUN2015:04:45:00,25.57056111,90.23,0,24.69,0
22JUN2015:05:00:00,25.49307222,89.79,0,24.63,0
22JUN2015:05:15:00,25.38522778,89.03,0,24.55,0
22JUN2015:05:30:00,25.45429444,89.99,0,24.59,0
22JUN2015:05:45:00,25.59037222,91.41,0,24.68,0
22JUN2015:06:00:00,25.79591111,92.12,0,24.85,0
22JUN2015:06:15:00,25.95706111,91.13,0,25.02,0
22JUN2015:06:30:00,26.22233333,91.6,0,25.25,0
22JUN2015:06:45:00,26.34016667,91.9,0.25,25.35,0
22JUN2015:07:00:00,26.73192222,92.58,0,25.69,0
22JUN2015:07:15:00,26.82935556,92.52,0,25.78,0
22JUN2015:07:30:00,27.04374444,90.62,0,26.02,0
22JUN2015:07:45:00,27.36731667,89.11,0,26.35,0
22JUN2015:08:00:00,30.27561332,88.76,0,26.88,0
22JUN2015:08:15:00,31.07247436,87.25,0,27.23,0.23
22JUN2015:08:30:00,30.05166677,91.2,0,26.72,0
22JUN2015:08:45:00,30.55683819,90.78,0,26.91,0
22JUN2015:09:00:00,30.28507141,87.19,0,26.94,0
22JUN2015:09:15:00,31.21320554,88.68,0.25,27.22,0.22
22JUN2015:09:30:00,31.95555213,90.4,0,27.4,0.4
22JUN2015:09:45:00,31.319213,89.57,2.5,27.22,0.22
22JUN2015:10:00:00,27.11094444,95.3,0,25.97,0
22JUN2015:10:15:00,27.73664444,91.88,0.25,26.62,0
22JUN2015:10:30:00,27.40690556,91.89,0,26.32,0
22JUN2015:10:45:00,27.32644444,92.6,0.25,26.23,0
22JUN2015:11:00:00,27.50714444,92.78,0,26.39,0
22JUN2015:11:15:00,27.74901667,91.09,0,26.65,0
22JUN2015:11:30:00,29.94044434,89.59,0,26.73,0
22JUN2015:11:45:00,30.26161067,89.19,0,26.86,0
22JUN2015:12:00:00,31.08130713,87.56,0,27.22,0.22
22JUN2015:12:15:00,31.40010545,86.35,0,27.39,0.39
22JUN2015:12:30:00,32.0522277,85.88,0,27.65,0.65
22JUN2015:12:45:00,32.5601426,85.18,0,27.87,0.87
22JUN2015:13:00:00,33.0535024,84.59,0,28.08,1.08
22JUN2015:13:15:00,33.90035173,84.22,0,28.4,1.4
22JUN2015:13:30:00,34.10792445,83.65,0,28.51,1.51
22JUN2015:13:45:00,35.21007638,82.78,0,28.95,1.95
22JUN2015:14:00:00,34.11170907,81.66,0,28.65,1.65
22JUN2015:14:15:00,33.13464317,82.02,0,28.27,1.27
22JUN2015:14:30:00,31.96911154,82.35,0,27.81,0.81
22JUN2015:14:45:00,31.94795098,82.56,0,27.79,0.79
22JUN2015:15:00:00,31.7054592,82.86,0,27.68,0.68
22JUN2015:15:15:00,31.16338832,83.02,0,27.46,0.46
22JUN2015:15:30:00,31.61231938,82.56,0,27.66,0.66
22JUN2015:15:45:00,31.73423941,82.15,0,27.73,0.73
22JUN2015:16:00:00,31.60610531,81.78,0,27.7,0.7
22JUN2015:16:15:00,31.18694049,82.02,0,27.52,0.52
22JUN2015:16:30:00,31.08056087,82.56,0,27.45,0.45
22JUN2015:16:45:00,30.94352589,82.87,0,27.38,0.38
22JUN2015:17:00:00,30.63784013,83.02,0,27.25,0.25
22JUN2015:17:15:00,30.52284189,83.32,0,27.19,0.19
22JUN2015:17:30:00,30.64890914,83.56,0,27.23,0.23
22JUN2015:17:45:00,30.48426116,83.88,0,27.15,0.15
22JUN2015:18:00:00,30.37040984,84.22,0,27.09,0.09
22JUN2015:18:15:00,29.85373472,84.78,0,26.86,0
22JUN2015:18:30:00,29.70244957,85.02,0,26.79,0
22JUN2015:18:45:00,30.29760052,85.23,0,27.02,0.02
22JUN2015:19:00:00,29.97491344,85.56,0,26.88,0
22JUN2015:19:15:00,29.85988361,85.68,0,26.83,0
22JUN2015:19:30:00,29.76820747,85.78,0,26.79,0
22JUN2015:19:45:00,27.64963333,86.02,0,26.68,0
22JUN2015:20:00:00,27.53940556,85.59,0,26.59,0
22JUN2015:20:15:00,27.46661667,85.33,0,26.53,0
22JUN2015:20:30:00,27.37574444,85.22,0,26.45,0
22JUN2015:20:45:00,27.31862222,85.56,0,26.39,0
22JUN2015:21:00:00,27.17036667,85.78,0,26.25,0
22JUN2015:21:15:00,27.10619444,85.85,0,26.19,0
22JUN2015:21:30:00,26.98623889,85.89,0,26.08,0
22JUN2015:21:45:00,26.78063333,86.02,0,25.89,0
22JUN2015:22:00:00,26.71985556,86.22,0,25.83,0
22JUN2015:22:15:00,26.93225,86.35,0,26.02,0
22JUN2015:22:30:00,27.29185556,86.22,0,26.35,0
22JUN2015:22:45:00,27.52452222,85.02,0,26.59,0
22JUN2015:23:00:00,27.63112778,84.89,0,26.69,0
22JUN2015:23:15:00,27.57452778,85.25,0,26.63,0
22JUN2015:23:30:00,27.54201667,85.69,0,26.59,0
22JUN2015:23:45:00,27.48463333,86.02,0,26.53,0
23JUN2015:00:00:00,27.41386667,86.68,0,26.45,0
23JUN2015:00:15:00,27.11102778,84.35,0.5,26.23,0
23JUN2015:00:30:00,26.94243333,86.74,0,26.02,0
23JUN2015:00:45:00,27.15946111,87.89,0.5,26.19,0
23JUN2015:01:00:00,27.35941667,89.65,0,26.33,0
23JUN2015:01:15:00,25.71009444,94.31,9.5,24.72,0
23JUN2015:01:30:00,25.6704,96.16,5,24.64,0
23JUN2015:01:45:00,25.90107222,96.99,10.75,24.83,0
23JUN2015:02:00:00,25.73293889,96.87,11.5,24.68,0
23JUN2015:02:15:00,26.14444444,96.2,2,25.07,0
23JUN2015:02:30:00,25.97207222,93.39,0,24.98,0
23JUN2015:02:45:00,26.19194444,91.7,0,25.22,0
23JUN2015:03:00:00,26.29421111,90.14,0,25.35,0
23JUN2015:03:15:00,25.91032222,89.34,0.25,25.02,0
23JUN2015:03:30:00,26.12983333,88.9,0,25.23,0
23JUN2015:03:45:00,26.45418889,87.42,0,25.56,0
23JUN2015:04:00:00,26.57861667,87.13,0,25.68,0
23JUN2015:04:15:00,26.44635556,87.12,0,25.56,0
23JUN2015:04:30:00,26.37588333,87.37,0,25.49,0
23JUN2015:04:45:00,26.23493889,87.87,0,25.35,0
23JUN2015:05:00:00,26.41606667,85.96,0,25.56,0
23JUN2015:05:15:00,26.77531111,87.08,0,25.86,0
23JUN2015:05:30:00,26.42353333,90.88,1.75,25.45,0
23JUN2015:05:45:00,26.38344444,94.4,4.25,25.33,0
23JUN2015:06:00:00,26.22226111,95.81,3.25,25.15,0
23JUN2015:06:15:00,26.16118889,96.42,3.75,25.08,0
23JUN2015:06:30:00,26.18132778,96.77,4.75,25.09,0
23JUN2015:06:45:00,26.16771667,96.67,1.5,25.08,0
23JUN2015:07:00:00,26.33036667,96.58,7.75,25.23,0
23JUN2015:07:15:00,26.21485,96.79,4.25,25.12,0
23JUN2015:07:30:00,26.32977778,97.4,1.25,25.21,0
23JUN2015:07:45:00,26.38321111,97.34,1.25,25.26,0
23JUN2015:08:00:00,26.33085556,97.02,1,25.22,0
23JUN2015:08:15:00,26.38663889,97.05,1.25,25.27,0
23JUN2015:08:30:00,26.50293889,96.87,0.5,25.38,0
23JUN2015:08:45:00,26.60510556,96.57,2.75,25.48,0
23JUN2015:09:00:00,26.31071667,96.67,3.5,25.21,0
23JUN2015:09:15:00,26.52856111,97.43,2.25,25.39,0
23JUN2015:09:30:00,26.58777222,97.17,0.5,25.45,0
23JUN2015:09:45:00,26.83734444,97.46,3.25,25.67,0
23JUN2015:10:00:00,26.98086667,97.48,0.75,25.8,0
23JUN2015:10:15:00,27.13124444,96.92,2.25,25.95,0
23JUN2015:10:30:00,27.11949444,96.47,1.25,25.95,0
23JUN2015:10:45:00,27.21718889,96.42,1,26.04,0
23JUN2015:11:00:00,27.16356111,95.63,0.5,26.01,0
23JUN2015:11:15:00,27.24216111,95.27,0.25,26.09,0
23JUN2015:11:30:00,27.28231111,94.28,0,26.15,0
23JUN2015:11:45:00,27.66685556,93.42,0,26.52,0
23JUN2015:12:00:00,30.41609992,90.81,0,26.86,0
23JUN2015:12:15:00,31.24430772,91.18,2,27.13,0.13
23JUN2015:12:30:00,27.48057222,94.29,3.75,26.33,0
23JUN2015:12:45:00,27.34086667,95.68,0.25,26.17,0
23JUN2015:13:00:00,27.82558889,93.18,0,26.67,0
23JUN2015:13:15:00,30.88150961,90.03,0,27.05,0.05
23JUN2015:13:30:00,31.78588966,90.02,2.25,27.36,0.36
23JUN2015:13:45:00,30.35225173,92.61,0,26.78,0
23JUN2015:14:00:00,27.78426667,92.44,0.25,26.65,0
23JUN2015:14:15:00,27.44088333,92.77,0,26.33,0
23JUN2015:14:30:00,27.26067222,93.03,0.25,26.16,0
23JUN2015:14:45:00,27.64776111,93.11,0.25,26.51,0
23JUN2015:15:00:00,27.22946667,93.52,1.25,26.12,0
23JUN2015:15:15:00,26.86398333,95.11,1,25.75,0
23JUN2015:15:30:00,26.80294444,95.3,0.5,25.69,0
23JUN2015:15:45:00,26.78721111,95.54,1.75,25.67,0
23JUN2015:16:00:00,26.99650556,95.13,0,25.87,0
23JUN2015:16:15:00,27.18275556,94.68,0,26.05,0
23JUN2015:16:30:00,27.36874444,94.22,0.25,26.23,0
23JUN2015:16:45:00,27.58825556,93.78,0,26.44,0
23JUN2015:17:00:00,27.52751111,93.56,0.25,26.39,0
23JUN2015:17:15:00,27.41836111,92.75,0,26.31,0
23JUN2015:17:30:00,27.24941111,93.02,0,26.15,0
23JUN2015:17:45:00,27.51889444,93.23,0,26.39,0
23JUN2015:18:00:00,27.78602778,93.35,0,26.63,0
23JUN2015:18:15:00,30.60397099,93.68,0,26.83,0
23JUN2015:18:30:00,30.90395649,93.31,0,26.94,0
23JUN2015:18:45:00,30.70437682,93.15,0,26.88,0
23JUN2015:19:00:00,27.85751111,93.56,0,26.69,0
23JUN2015:19:15:00,27.69352222,94.02,0,26.53,0
23JUN2015:19:30:00,27.51275556,94.68,0,26.35,0
23JUN2015:19:45:00,27.15863333,95.02,0.75,26.02,0
23JUN2015:20:00:00,27.36975556,94.68,0,26.22,0
23JUN2015:20:15:00,27.41163333,95.02,0,26.25,0
23JUN2015:20:30:00,27.48213889,94.35,3.5,26.33,0
23JUN2015:20:45:00,27.20181667,95.41,0.5,26.05,0
23JUN2015:21:00:00,27.40559444,95.21,0,26.24,0
23JUN2015:21:15:00,27.25296667,94.42,0,26.12,0
23JUN2015:21:30:00,26.96275556,94.68,0,25.85,0
23JUN2015:21:45:00,26.97274444,94.22,0,25.87,0
23JUN2015:22:00:00,27.14564444,93.68,0,26.04,0
23JUN2015:22:15:00,27.45263333,93.22,0,26.33,0
23JUN2015:22:30:00,27.62736111,92.75,0.25,26.5,0
23JUN2015:22:45:00,27.18513889,94.35,0,26.06,0
23JUN2015:23:00:00,26.66262222,94.56,0.5,25.58,0
23JUN2015:23:15:00,26.34097778,94.88,0,25.28,0
23JUN2015:23:30:00,26.40622778,94.43,0.25,25.35,0
23JUN2015:23:45:00,26.04263889,95.25,0,25,0
24JUN2015:00:00:00,26.03875556,94.68,0,25.01,0
24JUN2015:00:15:00,27.39075,90.85,0,26.33,0
24JUN2015:00:30:00,27.30842778,91.91,0,26.23,0
24JUN2015:00:45:00,27.49376667,89.74,0,26.45,0
24JUN2015:01:00:00,27.34757222,87.09,0,26.38,0
24JUN2015:01:15:00,27.38993889,87.87,0,26.4,0
24JUN2015:01:30:00,27.34352222,88.62,0.25,26.34,0
24JUN2015:01:45:00,27.17062222,89.16,0,26.17,0
24JUN2015:02:00:00,27.30970556,89.01,0,26.3,0
24JUN2015:02:15:00,27.18743333,88.54,0,26.2,0
24JUN2015:02:30:00,27.02034444,88.46,0,26.05,0
24JUN2015:02:45:00,26.99413333,88.72,0,26.02,0
24JUN2015:03:00:00,27.05628333,87.73,0,26.1,0
24JUN2015:03:15:00,27.17940556,87.39,0,26.22,0
24JUN2015:03:30:00,27.36542778,86.51,0,26.41,0
24JUN2015:03:45:00,27.38328333,85.93,0,26.44,0
24JUN2015:04:00:00,27.39144444,85.4,0,26.46,0
24JUN2015:04:15:00,27.45163333,86.02,0,26.5,0
24JUN2015:04:30:00,27.3825,85.9,0,26.44,0
24JUN2015:04:45:00,27.39402222,85.92,0,26.45,0
24JUN2015:05:00:00,27.39637222,86.01,0,26.45,0
24JUN2015:05:15:00,27.39160556,86.67,0,26.43,0
24JUN2015:05:30:00,27.30252778,87.05,0,26.34,0
24JUN2015:05:45:00,27.10207778,88.22,0,26.13,0
24JUN2015:06:00:00,26.97347222,88.35,0,26.01,0
24JUN2015:06:15:00,27.20927222,87.27,0,26.25,0
24JUN2015:06:30:00,27.14356667,86.86,0,26.2,0
24JUN2015:06:45:00,27.2143,86.62,0,26.27,0
24JUN2015:07:00:00,27.35965,86.71,0,26.4,0
24JUN2015:07:15:00,27.47438333,86.47,0,26.51,0
24JUN2015:07:30:00,27.56584444,85.76,0,26.61,0
24JUN2015:07:45:00,27.56852222,85.02,0,26.63,0
24JUN2015:08:00:00,29.74880772,85.27,0,26.8,0
24JUN2015:08:15:00,30.57172388,85.4,0,27.12,0.12
24JUN2015:08:30:00,30.58557338,85.77,0,27.11,0.11
24JUN2015:08:45:00,31.00206679,85.51,0,27.28,0.28
24JUN2015:09:00:00,31.70010226,86.13,0,27.51,0.51
24JUN2015:09:15:00,32.0102416,85.78,0,27.64,0.64
24JUN2015:09:30:00,32.23955907,85.08,0,27.76,0.76
24JUN2015:09:45:00,32.95070861,87.09,1.75,27.9,0.9
24JUN2015:10:00:00,31.90490218,90.93,2.25,27.36,0.36
24JUN2015:10:15:00,30.88001258,91.37,0,27,0
24JUN2015:10:30:00,31.31536401,90.52,0.25,27.18,0.18
24JUN2015:10:45:00,31.71199518,90.37,0,27.32,0.32
24JUN2015:11:00:00,32.06450007,88.8,0,27.51,0.51
24JUN2015:11:15:00,33.16734174,87.33,0,27.96,0.96
24JUN2015:11:30:00,33.25132636,86.43,0,28.04,1.04
24JUN2015:11:45:00,33.31633825,85.79,0,28.1,1.1
24JUN2015:12:00:00,33.30998404,86.09,0,28.08,1.08
24JUN2015:12:15:00,33.48573921,86.09,0,28.14,1.14
24JUN2015:12:30:00,33.72649141,87.44,0.25,28.14,1.14
24JUN2015:12:45:00,33.62218089,88.05,0,28.07,1.07
24JUN2015:13:00:00,33.1828159,87.78,0,27.94,0.94
24JUN2015:13:15:00,33.41207935,87.54,0,28.03,1.03
24JUN2015:13:30:00,33.41901419,86.38,0,28.1,1.1
24JUN2015:13:45:00,33.45850193,88.16,0.75,28.01,1.01
24JUN2015:14:00:00,34.26125627,89.67,0.5,28.18,1.18
24JUN2015:14:15:00,33.62354487,89.47,0,27.99,0.99
24JUN2015:14:30:00,33.24083084,89.6,0,27.86,0.86
24JUN2015:14:45:00,32.55327213,87.73,0,27.73,0.73
24JUN2015:15:00:00,33.25240863,87.13,0.25,28,1
24JUN2015:15:15:00,33.34239563,85.44,0,28.13,1.13
24JUN2015:15:30:00,33.82789559,85.07,0,28.32,1.32
24JUN2015:15:45:00,34.30328561,84.79,0,28.5,1.5
24JUN2015:16:00:00,33.98124169,83.59,0,28.47,1.47
24JUN2015:16:15:00,32.94224961,83.93,0,28.08,1.08
24JUN2015:16:30:00,32.66909709,84.29,0,27.96,0.96
24JUN2015:16:45:00,32.70325146,85.73,0,27.89,0.89
24JUN2015:17:00:00,32.14399216,86.13,0,27.67,0.67
24JUN2015:17:15:00,32.10304108,86.04,0,27.66,0.66
24JUN2015:17:30:00,31.89425395,85.74,0,27.6,0.6
24JUN2015:17:45:00,31.61244687,86.09,0,27.48,0.48
24JUN2015:18:00:00,31.26768586,86.16,0,27.35,0.35
24JUN2015:18:15:00,31.02966711,85.52,0,27.29,0.29
24JUN2015:18:30:00,31.19033672,85.75,0,27.34,0.34
24JUN2015:18:45:00,30.94751713,85.27,0,27.27,0.27
24JUN2015:19:00:00,30.66396116,84.83,0,27.18,0.18
24JUN2015:19:15:00,30.55621349,86.23,0.25,27.08,0.08
24JUN2015:19:30:00,30.49242924,87.66,0,27,0
24JUN2015:19:45:00,30.2128784,87.54,0,26.9,0
24JUN2015:20:00:00,27.64620556,86.31,0,26.67,0
24JUN2015:20:15:00,29.61269397,86.32,0,26.71,0
24JUN2015:20:30:00,29.78701252,86.88,0,26.76,0
24JUN2015:20:45:00,27.34917222,86.73,0,26.39,0
24JUN2015:21:00:00,27.28585,85.99,0,26.35,0
24JUN2015:21:15:00,27.00073333,84.76,0,26.12,0
24JUN2015:21:30:00,26.87415,85.81,0,25.98,0
24JUN2015:21:45:00,26.93740556,87.39,0,26,0
24JUN2015:22:00:00,27.25983333,87.1,0,26.3,0
24JUN2015:22:15:00,27.25382778,86.87,0,26.3,0
24JUN2015:22:30:00,27.33396111,86.99,0,26.37,0
24JUN2015:22:45:00,27.35756111,86.63,0,26.4,0
24JUN2015:23:00:00,27.38354444,85.94,0,26.44,0
24JUN2015:23:15:00,27.37639444,86.93,0,26.41,0
24JUN2015:23:30:00,27.30386667,86.68,0,26.35,0
24JUN2015:23:45:00,27.19155,86.17,0,26.26,0
25JUN2015:00:00:00,27.16057222,87.09,0,26.21,0
25JUN2015:00:15:00,27.62048333,87.01,0,26.63,0
25JUN2015:00:30:00,27.65122778,89.03,0,26.61,0
25JUN2015:00:45:00,27.77444444,90.8,0.25,26.68,0
25JUN2015:01:00:00,27.62429444,91.79,0,26.52,0
25JUN2015:01:15:00,27.71631111,90.68,0,26.63,0
25JUN2015:01:30:00,27.5912,89.68,0,26.54,0
25JUN2015:01:45:00,27.53806111,89.33,0,26.5,0
25JUN2015:02:00:00,27.45890556,90.09,0,26.41,0
25JUN2015:02:15:00,27.36095,90.13,0,26.32,0
25JUN2015:02:30:00,27.34221667,88.57,0,26.34,0
25JUN2015:02:45:00,27.10713889,87.15,0,26.16,0
25JUN2015:03:00:00,27.0776,86.44,0,26.15,0
25JUN2015:03:15:00,27.03457778,87.32,0,26.09,0
25JUN2015:03:30:00,27.05272778,86.33,0,26.13,0
25JUN2015:03:45:00,27.08468333,86.29,0,26.16,0
25JUN2015:04:00:00,27.01659444,86.21,0,26.1,0
25JUN2015:04:15:00,27.06457778,85.52,0,26.16,0
25JUN2015:04:30:00,27.09463889,86.25,0,26.17,0
25JUN2015:04:45:00,27.05351111,86.36,0,26.13,0
25JUN2015:05:00:00,27.04463333,86.02,0,26.13,0
25JUN2015:05:15:00,27.13067222,87.63,0,26.17,0
25JUN2015:05:30:00,27.16830556,88.65,0,26.18,0
25JUN2015:05:45:00,27.21148889,89.04,0,26.21,0
25JUN2015:06:00:00,27.19112222,88.26,0,26.21,0
25JUN2015:06:15:00,27.23113889,88.95,0,26.23,0
25JUN2015:06:30:00,27.15002778,87.95,0,26.18,0
25JUN2015:06:45:00,27.16964444,88.28,0,26.19,0
25JUN2015:07:00:00,27.21207778,88.22,0,26.23,0
25JUN2015:07:15:00,27.24589444,87.83,0,26.27,0
25JUN2015:07:30:00,27.27008333,86.65,0,26.32,0
25JUN2015:07:45:00,27.2646,86.44,0,26.32,0
25JUN2015:08:00:00,27.28663333,86.02,0,26.35,0
25JUN2015:08:15:00,27.51211667,86.23,0,26.55,0
25JUN2015:08:30:00,29.57190302,85.52,0,26.72,0
25JUN2015:08:45:00,29.87726741,85.04,0,26.86,0
25JUN2015:09:00:00,30.01359076,84.9,0,26.92,0
25JUN2015:09:15:00,30.60752496,84.55,0,27.17,0.17
25JUN2015:09:30:00,31.00751713,84.03,0,27.35,0.35
25JUN2015:09:45:00,31.61944802,83.94,0,27.59,0.59
25JUN2015:10:00:00,31.35651713,83.53,0,27.51,0.51
25JUN2015:10:15:00,32.15774073,85.65,0,27.7,0.7
25JUN2015:10:30:00,33.02570776,87.01,0.5,27.93,0.93
25JUN2015:10:45:00,31.92008295,89.91,0,27.41,0.41
25JUN2015:11:00:00,33.9163218,87.48,0,28.2,1.2
25JUN2015:11:15:00,33.83821438,85.44,0,28.3,1.3
25JUN2015:11:30:00,34.74860986,87.31,1.25,28.48,1.48
25JUN2015:11:45:00,31.72269709,89.99,1.25,27.34,0.34
25JUN2015:12:00:00,30.83492499,90.4,1.25,27.02,0.02
25JUN2015:12:15:00,31.39040205,91.66,0.25,27.16,0.16
25JUN2015:12:30:00,32.83081592,90.13,0,27.7,0.7
25JUN2015:12:45:00,36.53927309,88.65,0,28.94,1.94
25JUN2015:13:00:00,36.11369727,86.45,0,28.97,1.97
25JUN2015:13:15:00,35.43820114,84.47,0,28.9,1.9
25JUN2015:13:30:00,35.58856235,82.36,0,29.11,2.11
25JUN2015:13:45:00,35.16556442,80.39,0,29.12,2.12
25JUN2015:14:00:00,35.76201281,79.17,0,29.43,2.43
25JUN2015:14:15:00,34.89591273,78.45,0,29.18,2.18
25JUN2015:14:30:00,34.56345726,79.56,0,28.97,1.97
25JUN2015:14:45:00,33.94269634,80.12,0,28.7,1.7
25JUN2015:15:00:00,34.01404578,81.73,0,28.61,1.61
25JUN2015:15:15:00,32.90250795,82.08,0,28.18,1.18
25JUN2015:15:30:00,33.1381592,82.04,0,28.27,1.27
25JUN2015:15:45:00,32.84744695,82.39,0,28.14,1.14
25JUN2015:16:00:00,33.92499803,83.15,0,28.48,1.48
25JUN2015:16:15:00,33.80911451,82.84,0,28.46,1.46
25JUN2015:16:30:00,33.85566984,82.35,0,28.51,1.51
25JUN2015:16:45:00,33.43918825,81.75,0,28.4,1.4
25JUN2015:17:00:00,33.27221285,83.11,0,28.25,1.25
25JUN2015:17:15:00,32.82457233,83.39,0,28.07,1.07
25JUN2015:17:30:00,32.64019956,83.43,0,28,1
25JUN2015:17:45:00,32.58633742,84.29,0,27.93,0.93
25JUN2015:18:00:00,31.89411716,84.96,0,27.64,0.64
25JUN2015:18:15:00,31.5893565,84.5,0,27.55,0.55
25JUN2015:18:30:00,31.06498557,84.72,0,27.34,0.34
25JUN2015:18:45:00,30.85980464,85.19,0,27.24,0.24
25JUN2015:19:00:00,30.6783762,84.96,0,27.18,0.18
25JUN2015:19:15:00,30.40475681,85.28,0,27.06,0.06
25JUN2015:19:30:00,29.893971,84.68,0,26.88,0
25JUN2015:19:45:00,29.97776939,85.05,0,26.9,0
25JUN2015:20:00:00,29.90086455,85.3,0,26.86,0
